ID,center_lat,center_lon,sat_item,date,local_cloud_cover,water_pixels,original_dates_list
4,10.86370807,-74.52301929,S2A_MSIL2A_20200418T152641_R025_T18PWT_20200924T004647,2020-04-18,0.23,63180,['2016-08-07']
5,10.86374351,-74.54644164,S2B_MSIL2A_20180325T152639_R025_T18PWT_20201013T141547,2018-03-25,0.0,61872,"['2016-07-21', '2016-08-07']"
5,10.86374351,-74.54644164,S2A_MSIL2A_20180817T152641_R025_T18PWT_20201011T025942,2018-08-17,0.0,58688,"['2016-07-21', '2016-08-07']"
5,10.86374351,-74.54644164,S2B_MSIL2A_20170817T152949_R025_T18PWT_20201019T222819,2017-08-17,0.0,61596,"['2016-07-21', '2016-08-07']"
5,10.86374351,-74.54644164,S2A_MSIL2A_20201214T152641_R025_T18PWT_20201215T110956,2020-12-14,0.0,54208,"['2016-07-21', '2016-08-07']"
5,10.86374351,-74.54644164,S2B_MSIL2A_20240909T152659_R025_T18PWT_20240909T204602,2024-09-09,0.0,50484,"['2016-07-21', '2016-08-07']"
6,10.84059136,-74.54647654,S2A_MSIL2A_20160926T152632_R025_T18PWT_20210213T045313,2016-09-26,0.0,66564,"['2016-07-21', '2016-08-07']"
6,10.84059136,-74.54647654,S2B_MSIL2A_20220413T152639_R025_T18PWS_20220414T093909,2022-04-13,0.0,66564,"['2016-07-21', '2016-08-07']"
6,10.84059136,-74.54647654,S2A_MSIL2A_20221207T153621_R068_T18PWT_20221208T160110,2022-12-07,0.0,66564,"['2016-07-21', '2016-08-07']"
6,10.84059136,-74.54647654,S2A_MSIL2A_20211112T153621_R068_T18PWT_20211113T032339,2021-11-12,0.0,66564,"['2016-07-21', '2016-08-07']"
6,10.84059136,-74.54647654,S2B_MSIL2A_20220106T153619_R068_T18PWS_20220107T114911,2022-01-06,0.0,66564,"['2016-07-21', '2016-08-07']"
7,10.81743917,-74.54651137,S2B_MSIL2A_20220225T153619_R068_T18PWS_20240530T025952,2022-02-25,0.0,54772,"['2016-07-21', '2016-08-07']"
7,10.81743917,-74.54651137,S2A_MSIL2A_20241027T153631_R068_T18PWT_20241027T205349,2024-10-27,0.0,51264,"['2016-07-21', '2016-08-07']"
7,10.81743917,-74.54651137,S2B_MSIL2A_20230220T153619_R068_T18PWS_20230222T182621,2023-02-20,0.0,53704,"['2016-07-21', '2016-08-07']"
7,10.81743917,-74.54651137,S2B_MSIL2A_20210925T152639_R025_T18PWT_20210926T172959,2021-09-25,0.02,53984,"['2016-07-21', '2016-08-07']"
7,10.81743917,-74.54651137,S2A_MSIL2A_20231209T152651_R025_T18PWS_20241028T012027,2023-12-09,0.19,47020,"['2016-07-21', '2016-08-07']"
8,10.81740389,-74.52309263,S2B_MSIL2A_20210131T153619_R068_T18PWS_20210201T214626,2021-01-31,0.0,49872,['2016-08-07']
8,10.81740389,-74.52309263,S2B_MSIL2A_20180127T153609_R068_T18PWS_20201014T092103,2018-01-27,0.0,56640,['2016-08-07']
8,10.81740389,-74.52309263,S2B_MSIL2A_20181230T152639_R025_T18PWS_20201008T142316,2018-12-30,0.0,54000,['2016-08-07']
8,10.81740389,-74.52309263,S2B_MSIL2A_20250716T152659_R025_T18PWT_20250716T202354,2025-07-16,0.0,39836,['2016-08-07']
8,10.81740389,-74.52309263,S2B_MSIL2A_20200910T152639_R025_T18PWT_20200912T021507,2020-09-10,0.0,51620,['2016-08-07']
9,10.81736684,-74.49967397,S2B_MSIL2A_20180812T152639_R025_T18PWS_20201011T005537,2018-08-12,0.0,40408,['2016-08-07']
9,10.81736684,-74.49967397,S2A_MSIL2A_20170504T152641_R025_T18PWT_20210209T130125,2017-05-04,0.07,43780,['2016-08-07']
9,10.81736684,-74.49967397,S2A_MSIL2A_20160310T152622_R025_T18PWS_20210528T132030,2016-03-10,0.53,33040,['2016-08-07']
9,10.81736684,-74.49967397,S2B_MSIL2A_20170916T152629_R025_T18PWS_20210202T042215,2017-09-16,2.16,42548,['2016-08-07']
9,10.81736684,-74.49967397,S2A_MSIL2A_20170623T152951_R025_T18PWS_20210210T011135,2017-06-23,3.24,43244,['2016-08-07']
10,10.84051886,-74.49963554,S2B_MSIL2A_20230227T152639_R025_T18PWS_20230228T213708,2023-02-27,0.0,35192,['2016-08-07']
10,10.84051886,-74.49963554,S2A_MSIL2A_20250812T152931_R025_T18PWT_20250812T194956,2025-08-12,0.0,33728,['2016-08-07']
10,10.84051886,-74.49963554,S2A_MSIL2A_20160310T152622_R025_T18PWS_20210528T132030,2016-03-10,0.02,33716,['2016-08-07']
10,10.84051886,-74.49963554,S2A_MSIL2A_20170213T152631_R025_T18PWS_20210208T115819,2017-02-13,0.04,42640,['2016-08-07']
10,10.84051886,-74.49963554,S2A_MSIL2A_20210304T152641_R025_T18PWS_20210305T034859,2021-03-04,0.22,38688,['2016-08-07']
11,10.86367085,-74.49959703,S2A_MSIL2A_20170318T153611_R068_T18PWT_20210208T233838,2017-03-18,7.99,35348,['2016-08-07']
12,10.832778,-74.573889,S2B_MSIL2A_20201222T153619_R068_T18PWS_20210104T085848,2020-12-22,0.05,63220,['2016-07-21']
12,10.832778,-74.573889,S2B_MSIL2A_20181210T152629_R025_T18PWS_20201008T090359,2018-12-10,0.16,63332,['2016-07-21']
12,10.832778,-74.573889,S2B_MSIL2A_20190618T152649_R025_T18PWS_20201006T035456,2019-06-18,0.21,63260,['2016-07-21']
12,10.832778,-74.573889,S2A_MSIL2A_20180529T152641_R025_T18PWT_20201012T152607,2018-05-29,0.24,63720,['2016-07-21']
12,10.832778,-74.573889,S2A_MSIL2A_20170713T153001_R025_T18PWS_20210210T081917,2017-07-13,0.31,64072,['2016-07-21']
13,10.85593025,-74.57385623,S2A_MSIL2A_20180529T152641_R025_T18PWT_20201012T152607,2018-05-29,0.0,48572,['2016-07-21']
13,10.85593025,-74.57385623,S2A_MSIL2A_20250424T152711_R025_T18PWT_20250425T012413,2025-04-24,0.0,37152,['2016-07-21']
13,10.85593025,-74.57385623,S2A_MSIL2A_20170504T152641_R025_T18PWT_20210209T130125,2017-05-04,0.0,54164,['2016-07-21']
13,10.85593025,-74.57385623,S2B_MSIL2A_20220106T153619_R068_T18PWT_20220107T090444,2022-01-06,0.0,42972,['2016-07-21']
13,10.85593025,-74.57385623,S2A_MSIL2A_20210605T153621_R068_T18PWT_20210606T053106,2021-06-05,0.02,43828,['2016-07-21']
14,10.83280947,-74.5973091,S2B_MSIL2A_20171228T153609_R068_T18PWS_20201014T170448,2017-12-28,0.0,54008,['2016-07-21']
14,10.83280947,-74.5973091,S2A_MSIL2A_20220508T152641_R025_T18PWT_20220509T152510,2022-05-08,0.0,48980,['2016-07-21']
14,10.83280947,-74.5973091,S2B_MSIL2A_20200801T152639_R025_T18PWT_20200815T193054,2020-08-01,0.0,53260,['2016-07-21']
14,10.83280947,-74.5973091,S2B_MSIL2A_20210925T152639_R025_T18PWT_20210926T172959,2021-09-25,0.01,51760,['2016-07-21']
14,10.83280947,-74.5973091,S2B_MSIL2A_20190310T152639_R025_T18PWS_20201007T052027,2019-03-10,0.03,54708,['2016-07-21']
15,10.80965712,-74.59734,S2A_MSIL2A_20211119T152641_R025_T18PWS_20211120T063405,2021-11-19,0.0,45628,['2016-07-21']
15,10.80965712,-74.59734,S2B_MSIL2A_20220202T152639_R025_T18PWS_20220513T004828,2022-02-02,0.0,45480,['2016-07-21']
15,10.80965712,-74.59734,S2B_MSIL2A_20180616T153619_R068_T18PWS_20201011T225845,2018-06-16,0.0,54968,['2016-07-21']
15,10.80965712,-74.59734,S2A_MSIL2A_20210722T152641_R025_T18PWS_20210723T043221,2021-07-22,0.0,47044,['2016-07-21']
15,10.80965712,-74.59734,S2B_MSIL2A_20181230T152639_R025_T18PWS_20201008T142316,2018-12-30,0.0,52580,['2016-07-21']
16,10.80962572,-74.5739217,S2A_MSIL2A_20200102T153611_R068_T18PWS_20201002T215625,2020-01-02,0.0,48852,['2016-07-21']
16,10.80962572,-74.5739217,S2A_MSIL2A_20241004T152651_R025_T18PWT_20241004T205650,2024-10-04,0.0,45460,['2016-07-21']
16,10.80962572,-74.5739217,S2B_MSIL2A_20190718T152649_R025_T18PWS_20201005T160748,2019-07-18,0.0,48860,['2016-07-21']
16,10.80962572,-74.5739217,S2B_MSIL2A_20240316T153629_R068_T18PWT_20240316T220725,2024-03-16,0.01,46340,['2016-07-21']
16,10.80962572,-74.5739217,S2A_MSIL2A_20211119T152641_R025_T18PWS_20211120T063405,2021-11-19,0.02,47708,['2016-07-21']
20,11.01370682,-74.28161093,S2B_MSIL2A_20240820T152659_R025_T18PWT_20240820T211101,2024-08-20,0.0,66132,['2016-06-08']
20,11.01370682,-74.28161093,S2B_MSIL2A_20221209T152639_R025_T18PWT_20221210T124217,2022-12-09,0.0,66128,['2016-06-08']
20,11.01370682,-74.28161093,S2B_MSIL2A_20220222T152639_R025_T18PWT_20220228T162231,2022-02-22,0.0,66124,['2016-06-08']
20,11.01370682,-74.28161093,S2A_MSIL2A_20210212T152641_R025_T18PWT_20210213T080657,2021-02-12,0.0,66140,['2016-06-08']
20,11.01370682,-74.28161093,S2B_MSIL2A_20201119T152639_R025_T18PWT_20201121T025903,2020-11-19,0.01,66092,['2016-06-08']
21,11.01376137,-74.30504404,S2A_MSIL2A_20161225T152632_R025_T18PWT_20210214T003817,2016-12-25,0.0,66564,['2016-06-08']
21,11.01376137,-74.30504404,S2A_MSIL2A_20180529T152641_R025_T18PWT_20201012T152607,2018-05-29,0.0,66564,['2016-06-08']
21,11.01376137,-74.30504404,S2B_MSIL2A_20170916T152629_R025_T18PWT_20210202T042208,2017-09-16,0.0,66564,['2016-06-08']
21,11.01376137,-74.30504404,S2A_MSIL2A_20210304T152641_R025_T18PWT_20210305T033236,2021-03-04,0.0,66564,['2016-06-08']
21,11.01376137,-74.30504404,S2B_MSIL2A_20180713T152639_R025_T18PWT_20201011T152947,2018-07-13,0.0,66564,['2016-06-08']
22,10.99061044,-74.30509828,S2A_MSIL2A_20220915T152651_R025_T18PWT_20220916T110020,2022-09-15,0.02,58236,['2016-06-08']
22,10.99061044,-74.30509828,S2A_MSIL2A_20240924T152651_R025_T18PWT_20240924T201350,2024-09-24,0.02,57820,['2016-06-08']
22,10.99061044,-74.30509828,S2B_MSIL2A_20180203T152629_R025_T18PWT_20201013T183801,2018-02-03,0.37,58460,['2016-06-08']
22,10.99061044,-74.30509828,S2A_MSIL2A_20161205T152952_R025_T18PWT_20210213T181955,2016-12-05,0.41,58284,['2016-06-08']
22,10.99061044,-74.30509828,S2A_MSIL2A_20170213T152631_R025_T18PWT_20210208T115813,2017-02-13,0.56,58516,['2016-06-08']
23,10.96745946,-74.3051524,S2B_MSIL2A_20230806T152649_R025_T18PWT_20230806T213536,2023-08-06,0.0,60480,['2016-06-08']
23,10.96745946,-74.3051524,S2B_MSIL2A_20230128T152639_R025_T18PWT_20240810T101410,2023-01-28,0.0,60560,['2016-06-08']
23,10.96745946,-74.3051524,S2A_MSIL2A_20230503T152641_R025_T18PWT_20240905T223201,2023-05-03,0.0,60576,['2016-06-08']
23,10.96745946,-74.3051524,S2A_MSIL2A_20230920T152641_R025_T18PWT_20240914T022531,2023-09-20,0.0,59820,['2016-06-08']
23,10.96745946,-74.3051524,S2A_MSIL2A_20210212T152641_R025_T18PWT_20210213T080657,2021-02-12,0.03,60704,['2016-06-08']
24,11.01365046,-74.25817795,S2A_MSIL2A_20221224T152641_R025_T18PWT_20221225T182115,2022-12-24,0.0,36876,['2016-06-08']
24,11.01365046,-74.25817795,S2C_MSIL2A_20250909T152711_R025_T18PWT_20250909T182720,2025-09-09,0.0,36064,['2016-06-08']
24,11.01365046,-74.25817795,S2A_MSIL2A_20230920T152641_R025_T18PWT_20240914T022531,2023-09-20,0.0,34356,['2016-06-08']
24,11.01365046,-74.25817795,S2B_MSIL2A_20190228T152639_R025_T18PWT_20201007T214340,2019-02-28,0.18,37732,['2016-06-08']
24,11.01365046,-74.25817795,S2B_MSIL2A_20241019T152659_R025_T18PWT_20241019T203503,2024-10-19,0.21,37032,['2016-06-08']
25,13.491389,-89.524444,S2B_MSIL2A_20201120T162559_R040_T15PZQ_20201122T042359,2020-11-20,0.02,45388,['2017-07-09']
25,13.491389,-89.524444,S2A_MSIL2A_20190704T161911_R040_T16PBV_20201005T090741,2019-07-04,0.07,45332,['2017-07-09']
25,13.491389,-89.524444,S2A_MSIL2A_20161126T162622_R040_T15PZQ_20210415T011622,2016-11-26,0.09,45588,['2017-07-09']
25,13.491389,-89.524444,S2B_MSIL2A_20240712T161829_R040_T15PZR_20240712T215846,2024-07-12,0.4,45924,['2017-07-09']
25,13.491389,-89.524444,S2A_MSIL2A_20240228T162221_R040_T15PZQ_20240228T220921,2024-02-28,0.78,45956,['2017-07-09']
26,13.49171529,-89.54805518,S2A_MSIL2A_20190704T161911_R040_T16PBV_20201005T090741,2019-07-04,0.02,58928,['2017-07-09']
26,13.49171529,-89.54805518,S2A_MSIL2A_20191211T162651_R040_T15PZQ_20201003T033144,2019-12-11,0.03,59988,['2017-07-09']
26,13.49171529,-89.54805518,S2B_MSIL2A_20181022T162319_R040_T15PZQ_20201009T141926,2018-10-22,0.03,59116,['2017-07-09']
26,13.49171529,-89.54805518,S2A_MSIL2A_20210124T162551_R040_T16PBV_20210125T022319,2021-01-24,0.07,60328,['2017-07-09']
26,13.49171529,-89.54805518,S2B_MSIL2A_20251224T162609_R040_T15PZQ_20251224T211717,2025-12-24,0.13,60108,['2017-07-09']
27,13.2925,-87.783889,S2B_MSIL2A_20231003T161019_R140_T16PDV_20240827T171620,2023-10-03,0.0,39000,['2018-01-12']
27,13.2925,-87.783889,S2B_MSIL2A_20250115T161529_R140_T16PDV_20250115T195854,2025-01-15,0.0,40252,['2018-01-12']
27,13.2925,-87.783889,S2B_MSIL2A_20231202T161629_R140_T16PDV_20231202T211313,2023-12-02,0.0,40348,['2018-01-12']
27,13.2925,-87.783889,S2B_MSIL2A_20251121T161459_R140_T16PDV_20251121T195535,2025-11-21,0.01,40208,['2018-01-12']
27,13.2925,-87.783889,S2C_MSIL2A_20250530T160921_R140_T16PDV_20250530T214113,2025-05-30,0.01,40224,['2018-01-12']
28,13.29257172,-87.76025594,S2B_MSIL2A_20180422T160859_R140_T16PDV_20201013T012849,2018-04-22,0.0,45840,['2018-01-12']
28,13.29257172,-87.76025594,S2A_MSIL2A_20221023T161331_R140_T16PDV_20221024T112026,2022-10-23,0.0,45296,['2018-01-12']
28,13.29257172,-87.76025594,S2A_MSIL2A_20221222T161701_R140_T16PDV_20221224T013254,2022-12-22,0.0,45520,['2018-01-12']
28,13.29257172,-87.76025594,S2B_MSIL2A_20241126T161529_R140_T16PDV_20241126T200245,2024-11-26,0.0,45344,['2018-01-12']
28,13.29257172,-87.76025594,S2A_MSIL2A_20161203T161642_R140_T16PDV_20210213T174339,2016-12-03,0.0,45516,['2018-01-12']
29,13.31571848,-87.76032812,S2B_MSIL2A_20250224T161149_R140_T16PDV_20250224T200935,2025-02-24,0.0,41260,['2018-01-12']
29,13.31571848,-87.76032812,S2C_MSIL2A_20250828T160921_R140_T16PDV_20250828T211315,2025-08-28,0.0,40664,['2018-01-12']
29,13.31571848,-87.76032812,S2B_MSIL2A_20230923T160909_R140_T16PDV_20230923T232557,2023-09-23,0.0,40732,['2018-01-12']
29,13.31571848,-87.76032812,S2A_MSIL2A_20240724T160901_R140_T16PDV_20240725T033247,2024-07-24,0.01,40668,['2018-01-12']
29,13.31571848,-87.76032812,S2B_MSIL2A_20260321T160859_R140_T16PDV_20260321T195441,2026-03-21,0.01,40804,['2018-01-12']
30,45.489167,13.582778,S2A_MSIL2A_20241230T100421_R122_T33TUL_20241230T140451,2024-12-30,0.0,58724,['2015-10-22']
30,45.489167,13.582778,S2B_MSIL2A_20230214T100029_R122_T33TUL_20240816T041115,2023-02-14,0.0,55448,['2015-10-22']
30,45.489167,13.582778,S2B_MSIL2A_20180921T101019_R022_T33TUL_20201009T033230,2018-09-21,0.02,56860,['2015-10-22']
30,45.489167,13.582778,S2A_MSIL2A_20210811T101031_R022_T33TUL_20210812T030741,2021-08-11,0.04,57076,['2015-10-22']
30,45.489167,13.582778,S2B_MSIL2A_20170705T100029_R122_T33TUL_20210210T050930,2017-07-05,0.05,57612,['2015-10-22']
31,45.51220284,13.58219983,S2B_MSIL2A_20240731T100559_R022_T33TUL_20240731T125141,2024-07-31,0.0,34584,['2015-10-22']
31,45.51220284,13.58219983,S2B_MSIL2A_20220520T100029_R122_T33TUL_20220521T195746,2022-05-20,0.0,34748,['2015-10-22']
31,45.51220284,13.58219983,S2A_MSIL2A_20160913T100022_R122_T33TUL_20210213T003112,2016-09-13,0.68,34848,['2015-10-22']
31,45.51220284,13.58219983,S2A_MSIL2A_20160526T100032_R122_T33TUL_20210211T142843,2016-05-26,0.73,34660,['2015-10-22']
31,45.51220284,13.58219983,S2A_MSIL2A_20170421T100031_R122_T33TUL_20210209T092841,2017-04-21,2.55,33560,['2015-10-22']
32,-32.73240671,18.00577082,S2B_MSIL2A_20250318T082559_R021_T33HYD_20250318T123406,2025-03-18,0.01,47828,['2017-02-03']
32,-32.73240671,18.00577082,S2B_MSIL2A_20200101T082239_R121_T34HBJ_20201029T095038,2020-01-01,0.43,38260,['2017-02-03']
32,-32.73240671,18.00577082,S2B_MSIL2A_20200403T082559_R021_T33HYD_20200924T211005,2020-04-03,0.46,47532,['2017-02-03']
32,-32.73240671,18.00577082,S2B_MSIL2A_20180504T082559_R021_T33HYD_20201012T055038,2018-05-04,0.51,47464,['2017-02-03']
32,-32.73240671,18.00577082,S2B_MSIL2A_20181008T081819_R121_T34HBJ_20201009T093340,2018-10-08,0.56,47032,['2017-02-03']
33,-32.75611805,18.03229087,S2A_MSIL2A_20220306T081821_R121_T34HBJ_20220306T141508,2022-03-06,0.0,46908,['2017-02-03']
33,-32.75611805,18.03229087,S2A_MSIL2A_20220515T081611_R121_T34HBJ_20220517T153317,2022-05-15,0.0,46996,['2017-02-03']
33,-32.75611805,18.03229087,S2A_MSIL2A_20221002T081751_R121_T34HBJ_20221003T022252,2022-10-02,0.0,47028,['2017-02-03']
33,-32.75611805,18.03229087,S2B_MSIL2A_20250427T082559_R021_T33HYD_20250427T122020,2025-04-27,0.01,46936,['2017-02-03']
33,-32.75611805,18.03229087,S2A_MSIL2A_20190213T083041_R021_T33HYD_20201007T162149,2019-02-13,0.13,46796,['2017-02-03']
34,60.595278,168.444722,S2B_MSIL2A_20180427T001609_R059_T58VFN_20201013T032220,2018-04-27,0.0,35848,['2017-07-16']
34,60.595278,168.444722,S2B_MSIL2A_20250808T001609_R059_T59VLH_20250808T014952,2025-08-08,0.0,37988,['2017-07-16']
34,60.595278,168.444722,S2A_MSIL2A_20160621T001612_R059_T59VLH_20210211T213327,2016-06-21,0.02,38148,['2017-07-16']
34,60.595278,168.444722,S2A_MSIL2A_20170427T001611_R059_T58VFN_20210209T105751,2017-04-27,0.09,36756,['2017-07-16']
34,60.595278,168.444722,S2A_MSIL2A_20190822T000611_R016_T58VFN_20201005T031833,2019-08-22,0.09,37912,['2017-07-16']
35,60.57141594,168.3998782,S2B_MSIL2A_20180424T000609_R016_T58VFN_20201013T020811,2018-04-24,0.0,66564,['2017-07-16']
35,60.57141594,168.3998782,S2A_MSIL2A_20240818T001611_R059_T59VLH_20240818T030651,2024-08-18,0.0,66564,['2017-07-16']
35,60.57141594,168.3998782,S2B_MSIL2A_20190522T001619_R059_T59VLH_20201006T170653,2019-05-22,0.0,66564,['2017-07-16']
35,60.57141594,168.3998782,S2A_MSIL2A_20161115T000852_R016_T58VFN_20210528T232155,2016-11-15,0.0,66564,['2017-07-16']
35,60.57141594,168.3998782,S2B_MSIL2A_20210819T001609_R059_T59VLH_20210819T111031,2021-08-19,0.0,66564,['2017-07-16']
36,60.57231597,168.4465358,S2A_MSIL2A_20230622T000611_R016_T59VLH_20240812T221433,2023-06-22,0.0,66564,['2017-07-16']
36,60.57231597,168.4465358,S2A_MSIL2A_20240527T000611_R016_T59VLH_20240527T043424,2024-05-27,0.0,66564,['2017-07-16']
36,60.57231597,168.4465358,S2A_MSIL2A_20180827T000611_R016_T59VLH_20201027T044248,2018-08-27,0.0,66564,['2017-07-16']
36,60.57231597,168.4465358,S2A_MSIL2A_20210602T000611_R016_T59VLH_20210602T082446,2021-06-02,0.0,66564,['2017-07-16']
36,60.57231597,168.4465358,S2A_MSIL2A_20240128T000851_R016_T59VLH_20240128T031143,2024-01-28,0.12,66464,['2017-07-16']
37,60.57319972,168.4931965,S2C_MSIL2A_20251009T000621_R016_T59VLH_20251009T043813,2025-10-09,0.0,66564,['2017-07-16']
37,60.57319972,168.4931965,S2C_MSIL2A_20250512T000631_R016_T58VFN_20250512T020014,2025-05-12,0.0,66564,['2017-07-16']
37,60.57319972,168.4931965,S2A_MSIL2A_20170427T001611_R059_T58VFN_20210209T105751,2017-04-27,0.0,66564,['2017-07-16']
37,60.57319972,168.4931965,S2A_MSIL2A_20200607T000621_R016_T58VFN_20200826T105432,2020-06-07,0.0,66564,['2017-07-16']
37,60.57319972,168.4931965,S2B_MSIL2A_20240830T000619_R016_T59VLH_20240830T014231,2024-08-30,0.0,66564,['2017-07-16']
38,60.59616258,168.4914157,S2B_MSIL2A_20230508T000619_R016_T58VFN_20240811T124729,2023-05-08,0.01,32560,['2017-07-16']
38,60.59616258,168.4914157,S2B_MSIL2A_20231028T001719_R059_T59VLH_20240910T014302,2023-10-28,0.17,33744,['2017-07-16']
38,60.59616258,168.4914157,S2A_MSIL2A_20210602T000611_R016_T59VLH_20210602T082446,2021-06-02,0.18,35080,['2017-07-16']
38,60.59616258,168.4914157,S2C_MSIL2A_20250512T000631_R016_T58VFN_20250512T020014,2025-05-12,0.56,34176,['2017-07-16']
38,60.59616258,168.4914157,S2A_MSIL2A_20230225T001611_R059_T59VLH_20240818T230618,2023-02-25,0.57,32524,['2017-07-16']
39,59.044722,5.406389,S2A_MSIL2A_20240515T110621_R137_T32VKL_20240515T201315,2024-05-15,0.0,53908,['2022-08-21']
39,59.044722,5.406389,S2A_MSIL2A_20170628T105651_R094_T32VKL_20210210T021936,2017-06-28,0.0,53884,['2022-08-21']
39,59.044722,5.406389,S2A_MSIL2A_20190512T110621_R137_T32VKL_20201106T002542,2019-05-12,0.01,53996,['2022-08-21']
39,59.044722,5.406389,S2B_MSIL2A_20250313T105739_R094_T32VKL_20250313T163935,2025-03-13,0.01,55768,['2022-08-21']
39,59.044722,5.406389,S2B_MSIL2A_20250823T110619_R137_T32VKL_20250823T132721,2025-08-23,0.01,54912,['2022-08-21']
41,-13.732778,-76.225833,S2A_MSIL2A_20240911T151721_R125_T18LUK_20240911T213047,2024-09-11,0.0,36736,['2016-05-16']
41,-13.732778,-76.225833,S2A_MSIL2A_20220922T151711_R125_T18LUK_20220923T085020,2022-09-22,0.01,36432,['2016-05-16']
41,-13.732778,-76.225833,S2B_MSIL2A_20210922T151659_R125_T18LUK_20210923T063953,2021-09-22,0.43,36636,['2016-05-16']
41,-13.732778,-76.225833,S2B_MSIL2A_20210125T151709_R125_T18LUK_20210126T065336,2021-01-25,1.02,36244,['2016-05-16']
41,-13.732778,-76.225833,S2A_MSIL2A_20180516T151711_R125_T18LUK_20201012T103215,2018-05-16,1.38,36636,['2016-05-16']
42,-13.70963529,-76.22571286,S2B_MSIL2A_20240429T151719_R125_T18LUK_20240429T221945,2024-04-29,0.02,46172,['2016-05-16']
42,-13.70963529,-76.22571286,S2B_MSIL2A_20180411T151659_R125_T18LUK_20201012T210950,2018-04-11,0.08,45496,['2016-05-16']
42,-13.70963529,-76.22571286,S2A_MSIL2A_20190411T151711_R125_T18LUK_20201007T004843,2019-04-11,0.11,45320,['2016-05-16']
42,-13.70963529,-76.22571286,S2C_MSIL2A_20260315T151721_R125_T18LUK_20260316T151021,2026-03-15,0.21,45444,['2016-05-16']
42,-13.70963529,-76.22571286,S2A_MSIL2A_20220115T151711_R125_T18LUK_20220116T021843,2022-01-15,0.26,45652,['2016-05-16']
43,-13.75580176,-76.24962875,S2C_MSIL2A_20250129T151751_R125_T18LUK_20250129T183712,2025-01-29,0.0,66552,['2016-05-16']
43,-13.75580176,-76.24962875,S2B_MSIL2A_20171023T151649_R125_T18LUK_20201015T015236,2017-10-23,0.0,66564,['2016-05-16']
43,-13.75580176,-76.24962875,S2A_MSIL2A_20161122T151702_R125_T18LUK_20210414T195522,2016-11-22,0.0,66564,['2016-05-16']
43,-13.75580176,-76.24962875,S2B_MSIL2A_20210614T151709_R125_T18LUK_20210615T140007,2021-06-14,0.0,66564,['2016-05-16']
43,-13.75580176,-76.24962875,S2B_MSIL2A_20260320T151719_R125_T18LUK_20260320T203008,2026-03-20,0.0,66564,['2016-05-16']
48,65.5,22.0,S2B_MSIL2A_20240721T100559_R022_T34WET_20240721T132352,2024-07-21,0.0,46468,['2016-07-21']
