ID,center_lat,center_lon,sat_item,date,local_cloud_cover,water_pixels,original_dates_list
940,69.61489396,-65.35204366,S2B_MSIL2A_20220530T163839_R126_T20WMC_20240619T133054,2022-05-30,0.0,46020,['2016-08-01']
940,69.61489396,-65.35204366,S2B_MSIL2A_20210218T162329_R040_T20WMC_20210219T170852,2021-02-18,0.0,66564,['2016-08-01']
940,69.61489396,-65.35204366,S2A_MSIL2A_20200827T161911_R040_T19WFT_20200907T083420,2020-08-27,0.0,66564,['2016-08-01']
940,69.61489396,-65.35204366,S2B_MSIL2A_20250511T162829_R083_T20WMC_20250511T202800,2025-05-11,0.0,66564,['2016-08-01']
940,69.61489396,-65.35204366,S2A_MSIL2A_20170405T162331_R040_T19WFT_20210209T050302,2017-04-05,0.0,66564,['2016-08-01']
941,69.61625083,-65.41776725,S2B_MSIL2A_20200629T163839_R126_T20WMC_20200909T102813,2020-06-29,0.0,66564,"['2016-08-01', '2017-07-25']"
941,69.61625083,-65.41776725,S2C_MSIL2A_20250406T162921_R083_T19WFT_20250406T212117,2025-04-06,0.0,66564,"['2016-08-01', '2017-07-25']"
941,69.61625083,-65.41776725,S2B_MSIL2A_20220510T163839_R126_T20WMC_20240611T233838,2022-05-10,0.0,66564,"['2016-08-01', '2017-07-25']"
941,69.61625083,-65.41776725,S2A_MSIL2A_20180417T160901_R140_T20WMC_20201012T232116,2018-04-17,0.0,66564,"['2016-08-01', '2017-07-25']"
941,69.61625083,-65.41776725,S2B_MSIL2A_20230725T160829_R140_T19WFT_20241018T212101,2023-07-25,0.0,66564,"['2016-08-01', '2017-07-25']"
942,69.59333855,-65.42161995,S2B_MSIL2A_20250505T160829_R140_T20WMC_20250505T235603,2025-05-05,0.0,66564,['2016-08-01']
942,69.59333855,-65.42161995,S2B_MSIL2A_20210529T161829_R040_T20WMC_20210530T003428,2021-05-29,0.0,66564,['2016-08-01']
942,69.59333855,-65.42161995,S2B_MSIL2A_20190430T161839_R040_T20WMC_20201105T234602,2019-04-30,0.0,66564,['2016-08-01']
942,69.59333855,-65.42161995,S2B_MSIL2A_20191004T161119_R140_T19WFT_20201003T223941,2019-10-04,0.0,66564,['2016-08-01']
942,69.59333855,-65.42161995,S2A_MSIL2A_20170604T162341_R040_T20WMC_20210209T203033,2017-06-04,0.0,66564,['2016-08-01']
943,69.57042611,-65.42546382,S2A_MSIL2A_20170528T163331_R083_T19WFT_20210209T185030,2017-05-28,0.0,66564,['2016-08-01']
943,69.57042611,-65.42546382,S2B_MSIL2A_20200620T160829_R140_T20WMC_20200823T115907,2020-06-20,0.0,66564,['2016-08-01']
943,69.57042611,-65.42546382,S2A_MSIL2A_20190731T160911_R140_T19WFT_20201005T201915,2019-07-31,0.0,66564,['2016-08-01']
943,69.57042611,-65.42546382,S2A_MSIL2A_20210808T163901_R126_T20WMC_20210809T022408,2021-08-08,0.0,47580,['2016-08-01']
943,69.57042611,-65.42546382,S2B_MSIL2A_20230327T160829_R140_T20WMC_20240827T003532,2023-03-27,0.0,66564,['2016-08-01']
944,69.56907254,-65.35988068,S2A_MSIL2A_20200310T162101_R040_T19WFT_20201005T034024,2020-03-10,0.0,66564,['2016-08-01']
944,69.56907254,-65.35988068,S2A_MSIL2A_20190502T160911_R140_T19WFT_20201006T090544,2019-05-02,0.0,66564,['2016-08-01']
944,69.56907254,-65.35988068,S2B_MSIL2A_20210218T162329_R040_T20WMC_20210219T170852,2021-02-18,0.04,66536,['2016-08-01']
944,69.56907254,-65.35988068,S2B_MSIL2A_20260219T161219_R140_T20WMC_20260219T194216,2026-02-19,10.31,59808,['2016-08-01']
945,69.56769441,-65.29430651,S2A_MSIL2A_20240803T160901_R140_T19WFT_20240803T235452,2024-08-03,0.0,66564,['2016-08-01']
945,69.56769441,-65.29430651,S2B_MSIL2A_20230327T160829_R140_T20WMC_20240827T003532,2023-03-27,0.0,66564,['2016-08-01']
945,69.56769441,-65.29430651,S2A_MSIL2A_20160629T162332_R040_T19WFT_20210212T002431,2016-06-29,0.0,66564,['2016-08-01']
945,69.56769441,-65.29430651,S2B_MSIL2A_20210529T161829_R040_T20WMC_20210530T003428,2021-05-29,0.16,66456,['2016-08-01']
945,69.56769441,-65.29430651,S2A_MSIL2A_20190303T161151_R140_T20WMC_20201030T104830,2019-03-03,0.63,66152,['2016-08-01']
946,79.98151667,-69.78621667,S2B_MSIL2A_20180702T185919_R013_T18XWP_20201011T111904,2018-07-02,0.0,33124,['2016-08-14']
946,79.98151667,-69.78621667,S2A_MSIL2A_20210618T184921_R113_T19XDJ_20210619T031045,2021-06-18,0.0,34788,['2016-08-14']
946,79.98151667,-69.78621667,S2B_MSIL2A_20230714T181919_R127_T19XDJ_20230715T004622,2023-07-14,0.0,50128,['2016-08-14']
946,79.98151667,-69.78621667,S2A_MSIL2A_20190501T195901_R128_T19XDJ_20201006T084125,2019-05-01,0.0,62264,['2016-08-14']
946,79.98151667,-69.78621667,S2B_MSIL2A_20250905T193859_R042_T18XWP_20250905T214724,2025-09-05,0.01,60044,['2016-08-14']
947,79.95660199,-69.66703602,S2A_MSIL2A_20230818T181921_R127_T19XDJ_20240913T004336,2023-08-18,0.0,32616,['2016-08-14']
947,79.95660199,-69.66703602,S2B_MSIL2A_20210823T181919_R127_T19XDJ_20210824T044834,2021-08-23,0.9,56996,['2016-08-14']
947,79.95660199,-69.66703602,S2B_MSIL2A_20220917T200049_R128_T18XWP_20220918T133633,2022-09-17,1.21,45720,['2016-08-14']
948,79.5542,-70.51406667,S2B_MSIL2A_20220628T184919_R113_T19XDJ_20220629T092612,2022-06-28,0.0,52652,['2016-08-14']
948,79.5542,-70.51406667,S2B_MSIL2A_20240728T181919_R127_T19XDJ_20240728T204343,2024-07-28,0.0,61608,['2016-08-14']
948,79.5542,-70.51406667,S2A_MSIL2A_20230818T181921_R127_T19XDJ_20240913T004336,2023-08-18,0.01,65888,['2016-08-14']
949,79.57880952,-70.63070222,S2A_MSIL2A_20230818T181921_R127_T19XDJ_20240913T004336,2023-08-18,0.0,58252,['2016-08-14']
949,79.57880952,-70.63070222,S2B_MSIL2A_20190521T190919_R056_T19XDJ_20201006T165347,2019-05-21,0.0,66564,['2016-08-14']
949,79.57880952,-70.63070222,S2B_MSIL2A_20220805T180919_R084_T19XDJ_20220806T131920,2022-08-05,0.0,51392,['2016-08-14']
949,79.57880952,-70.63070222,S2B_MSIL2A_20210813T181919_R127_T19XDJ_20210814T082950,2021-08-13,0.29,37476,['2016-08-14']
949,79.57880952,-70.63070222,S2B_MSIL2A_20190919T184039_R070_T18XWP_20201004T150825,2019-09-19,1.31,65412,['2016-08-14']
950,79.57527314,-70.37797413,S2A_MSIL2A_20190816T194901_R085_T19XDJ_20201005T010505,2019-08-16,0.0,66480,['2016-08-14']
951,77.31513333,-76.10368333,S2B_MSIL2A_20230806T182919_R027_T18XVL_20230807T001816,2023-08-06,0.0,41856,['2016-08-14']
951,77.31513333,-76.10368333,S2A_MSIL2A_20210311T182151_R127_T18XVL_20210312T091122,2021-03-11,0.01,66556,['2016-08-14']
951,77.31513333,-76.10368333,S2B_MSIL2A_20250324T184929_R113_T18XVL_20250324T223628,2025-03-24,1.9,65320,['2016-08-14']
951,77.31513333,-76.10368333,S2A_MSIL2A_20240928T181131_R084_T18XVL_20240929T134349,2024-09-28,2.57,64880,['2016-08-14']
952,77.33806916,-76.10564941,S2B_MSIL2A_20180606T183929_R070_T18XVL_20201026T174639,2018-06-06,0.0,66564,['2016-08-14']
952,77.33806916,-76.10564941,S2A_MSIL2A_20170611T174911_R141_T18XVL_20210209T221420,2017-06-11,0.0,35192,['2016-08-14']
952,77.33806916,-76.10564941,S2B_MSIL2A_20200517T180919_R084_T18XVL_20200910T012124,2020-05-17,0.01,66560,['2016-08-14']
952,77.33806916,-76.10564941,S2A_MSIL2A_20200926T180121_R041_T18XVL_20200927T191834,2020-09-26,0.26,66396,['2016-08-14']
953,77.31468186,-76.20809497,S2B_MSIL2A_20200629T181919_R127_T18XVL_20200824T152249,2020-06-29,0.0,66560,['2016-08-14']
953,77.31468186,-76.20809497,S2B_MSIL2A_20170814T181919_R127_T18XVL_20210131T223001,2017-08-14,0.0,66092,['2016-08-14']
953,77.31468186,-76.20809497,S2B_MSIL2A_20240529T181919_R127_T18XVL_20240529T231856,2024-05-29,0.0,66564,['2016-08-14']
953,77.31468186,-76.20809497,S2A_MSIL2A_20170515T175921_R041_T18XVL_20210209T154502,2017-05-15,8.89,57620,['2016-08-14']
954,77.29219744,-76.10172441,S2A_MSIL2A_20200725T174911_R141_T18XVL_20200817T120701,2020-07-25,0.0,62608,['2016-08-14']
954,77.29219744,-76.10172441,S2B_MSIL2A_20180508T180919_R084_T18XVL_20201012T073214,2018-05-08,0.0,64176,['2016-08-14']
954,77.29219744,-76.10172441,S2A_MSIL2A_20210311T182151_R127_T18XVL_20210312T091122,2021-03-11,0.0,66564,['2016-08-14']
954,77.29219744,-76.10172441,S2B_MSIL2A_20220822T175909_R041_T18XVL_20240719T034534,2022-08-22,0.0,44080,['2016-08-14']
954,77.29219744,-76.10172441,S2B_MSIL2A_20190726T174919_R141_T18XVL_20210422T025752,2019-07-26,0.0,61916,['2016-08-14']
955,77.31554402,-75.99926453,S2C_MSIL2A_20250718T181941_R127_T18XVL_20250718T230216,2025-07-18,0.0,66564,['2016-08-14']
955,77.31554402,-75.99926453,S2A_MSIL2A_20210311T182151_R127_T18XVL_20210312T091122,2021-03-11,0.0,66564,['2016-08-14']
956,74.221145,-91.51379152,S2B_MSIL2A_20210823T181919_R127_T15XWC_20210824T033902,2021-08-23,0.0,34072,['2016-09-23']
956,74.221145,-91.51379152,S2A_MSIL2A_20200624T181931_R127_T15XWC_20200823T224125,2020-06-24,0.0,45440,['2016-09-23']
956,74.221145,-91.51379152,S2B_MSIL2A_20170909T184049_R070_T15XWC_20210201T225503,2017-09-09,0.0,66564,['2016-09-23']
956,74.221145,-91.51379152,S2B_MSIL2A_20240525T183919_R070_T15XWC_20240525T224430,2024-05-25,0.0,66524,['2016-09-23']
957,67.43425468,-61.44640488,S2B_MSIL2A_20210729T154819_R054_T20WNV_20210730T005033,2021-07-29,0.0,46128,['2017-07-23']
957,67.43425468,-61.44640488,S2A_MSIL2A_20190228T160211_R097_T20WNV_20201007T213250,2019-02-28,0.0,37956,['2017-07-23']
957,67.43425468,-61.44640488,S2A_MSIL2A_20180812T155901_R097_T20WNV_20201011T004112,2018-08-12,0.0,66564,['2017-07-23']
957,67.43425468,-61.44640488,S2A_MSIL2A_20181014T161221_R140_T20WNV_20201009T112538,2018-10-14,9.94,60048,['2017-07-23']
958,67.43366872,-61.38664809,S2A_MSIL2A_20210624T154911_R054_T20WNV_20210625T202431,2021-06-24,0.0,49432,['2017-07-23']
958,67.43366872,-61.38664809,S2B_MSIL2A_20220714T154819_R054_T20WNV_20220715T042000,2022-07-14,0.01,39224,['2017-07-23']
958,67.43366872,-61.38664809,S2B_MSIL2A_20230725T160829_R140_T20WNV_20241018T212101,2023-07-25,0.87,60520,['2017-07-23']
960,69.63592815,-65.38761082,S2A_MSIL2A_20200402T162851_R083_T19WFT_20200924T165434,2020-04-02,0.0,66564,['2017-07-25']
960,69.63592815,-65.38761082,S2A_MSIL2A_20160705T164322_R126_T20WMC_20210212T014633,2016-07-05,0.0,66564,['2017-07-25']
960,69.63592815,-65.38761082,S2A_MSIL2A_20180417T160901_R140_T20WMC_20201012T232116,2018-04-17,0.0,66564,['2017-07-25']
960,69.63592815,-65.38761082,S2B_MSIL2A_20210529T161829_R040_T20WMC_20210530T003428,2021-05-29,0.0,66564,['2017-07-25']
960,69.63592815,-65.38761082,S2B_MSIL2A_20230505T163839_R126_T19WFT_20230506T073804,2023-05-05,0.0,66564,['2017-07-25']
961,69.63727185,-65.45340191,S2B_MSIL2A_20250511T162829_R083_T20WMC_20250511T202800,2025-05-11,0.0,66564,['2017-07-25']
961,69.63727185,-65.45340191,S2A_MSIL2A_20230917T163931_R126_T20WMC_20241026T181756,2023-09-17,0.0,66564,['2017-07-25']
961,69.63727185,-65.45340191,S2A_MSIL2A_20240901T163901_R126_T20WMC_20240901T232646,2024-09-01,0.0,66564,['2017-07-25']
961,69.63727185,-65.45340191,S2A_MSIL2A_20230219T164331_R126_T20WMC_20230221T095834,2023-02-19,0.16,66460,['2017-07-25']
961,69.63727185,-65.45340191,S2B_MSIL2A_20180217T163329_R083_T20WMC_20201013T223027,2018-02-17,6.95,62012,['2017-07-25']
962,69.61435874,-65.45722062,S2B_MSIL2A_20250511T162829_R083_T20WMC_20250511T202800,2025-05-11,0.0,66564,['2017-07-25']
962,69.61435874,-65.45722062,S2A_MSIL2A_20200402T162851_R083_T19WFT_20200924T165434,2020-04-02,0.0,66564,['2017-07-25']
962,69.61435874,-65.45722062,S2A_MSIL2A_20210808T163901_R126_T20WMC_20210809T022408,2021-08-08,0.0,66564,['2017-07-25']
962,69.61435874,-65.45722062,S2B_MSIL2A_20180819T163829_R126_T20WMC_20201011T041231,2018-08-19,0.0,66564,['2017-07-25']
962,69.61435874,-65.45722062,S2B_MSIL2A_20180217T163329_R083_T19WFT_20201013T223029,2018-02-17,0.9,65972,['2017-07-25']
963,69.59144547,-65.46103056,S2A_MSIL2A_20180417T160901_R140_T20WMC_20201012T232116,2018-04-17,0.0,66564,['2017-07-25']
963,69.59144547,-65.46103056,S2A_MSIL2A_20160801T163332_R083_T19WFT_20210212T101117,2016-08-01,0.0,66564,['2017-07-25']
963,69.59144547,-65.46103056,S2A_MSIL2A_20220306T164151_R126_T19WFT_20220307T033138,2022-03-06,0.0,66564,['2017-07-25']
963,69.59144547,-65.46103056,S2C_MSIL2A_20250831T161921_R040_T19WFT_20250831T195215,2025-08-31,0.0,66564,['2017-07-25']
963,69.59144547,-65.46103056,S2B_MSIL2A_20241013T163139_R083_T20WMC_20241013T185801,2024-10-13,0.05,66532,['2017-07-25']
964,76.38516667,-77.40516667,S2A_MSIL2A_20240706T182921_R027_T18XVK_20240707T014629,2024-07-06,0.0,63044,['2017-07-19']
964,76.38516667,-77.40516667,S2B_MSIL2A_20221004T181209_R084_T17XNE_20240801T213944,2022-10-04,0.59,34040,['2017-07-19']
965,76.38421203,-77.50249893,S2B_MSIL2A_20190702T180929_R084_T18XVK_20201005T082635,2019-07-02,0.0,62340,['2017-07-19']
965,76.38421203,-77.50249893,S2B_MSIL2A_20210607T182919_R027_T18XVK_20210610T091713,2021-06-07,0.0,66556,['2017-07-19']
965,76.38421203,-77.50249893,S2B_MSIL2A_20180727T180919_R084_T18XVK_20201011T204847,2018-07-27,0.05,66228,['2017-07-19']
965,76.38421203,-77.50249893,S2B_MSIL2A_20190923T182059_R127_T17XNE_20201004T163119,2019-09-23,0.42,66288,['2017-07-19']
965,76.38421203,-77.50249893,S2B_MSIL2A_20201008T175139_R141_T18XVK_20201010T101245,2020-10-08,9.56,60212,['2017-07-19']
966,78.32388333,-74.081,S2A_MSIL2A_20210604T190911_R056_T18XWM_20210605T132927,2021-06-04,0.0,66564,['2017-07-25']
966,78.32388333,-74.081,S2A_MSIL2A_20190907T184921_R113_T18XWN_20201004T102159,2019-09-07,0.0,66552,['2017-07-25']
966,78.32388333,-74.081,S2A_MSIL2A_20210805T180921_R084_T18XWN_20210806T042309,2021-08-05,0.0,66492,['2017-07-25']
966,78.32388333,-74.081,S2B_MSIL2A_20220825T180919_R084_T18XWN_20240708T052539,2022-08-25,0.07,61268,['2017-07-25']
966,78.32388333,-74.081,S2A_MSIL2A_20220409T175911_R041_T18XWN_20240528T115117,2022-04-09,0.48,40136,['2017-07-25']
968,78.30056609,-73.96970081,S2B_MSIL2A_20180717T180919_R084_T18XWN_20201011T170121,2018-07-17,0.0,65216,['2017-07-25']
968,78.30056609,-73.96970081,S2B_MSIL2A_20200625T183919_R070_T18XWN_20200918T210123,2020-06-25,0.0,66496,['2017-07-25']
968,78.30056609,-73.96970081,S2B_MSIL2A_20250718T190919_R056_T18XWM_20250718T224037,2025-07-18,0.0,65000,['2017-07-25']
968,78.30056609,-73.96970081,S2A_MSIL2A_20220716T185931_R013_T18XWN_20220717T092637,2022-07-16,0.0,59836,['2017-07-25']
971,77.75744401,-76.60780409,S2A_MSIL2A_20210709T181921_R127_T18XVM_20210710T103928,2021-07-09,0.0,66564,['2017-07-24']
971,77.75744401,-76.60780409,S2B_MSIL2A_20221001T180149_R041_T17XNG_20221002T170513,2022-10-01,2.06,49448,['2017-07-24']
972,77.75805186,-76.49969531,S2C_MSIL2A_20250725T180941_R084_T18XVM_20250725T225215,2025-07-25,0.0,63272,['2017-07-24']
972,77.75805186,-76.49969531,S2A_MSIL2A_20160709T175912_R041_T17XNG_20210212T030059,2016-07-09,0.0,66564,['2017-07-24']
972,77.75805186,-76.49969531,S2B_MSIL2A_20230414T184919_R113_T17XNG_20240809T115400,2023-04-14,0.0,37396,['2017-07-24']
972,77.75805186,-76.49969531,S2B_MSIL2A_20210607T182919_R027_T17XNG_20210610T092344,2021-06-07,0.0,64016,['2017-07-24']
973,77.75861743,-76.39157608,S2B_MSIL2A_20210607T182919_R027_T17XNG_20210610T092344,2021-06-07,0.0,54180,['2017-07-24']
973,77.75861743,-76.39157608,S2A_MSIL2A_20200727T182921_R027_T18XVM_20200817T181805,2020-07-27,0.0,37980,['2017-07-24']
973,77.75861743,-76.39157608,S2B_MSIL2A_20220726T180919_R084_T18XVM_20240717T084955,2022-07-26,0.0,42940,['2017-07-24']
973,77.75861743,-76.39157608,S2B_MSIL2A_20240728T181919_R127_T18XVM_20240728T204343,2024-07-28,0.0,66552,['2017-07-24']
973,77.75861743,-76.39157608,S2A_MSIL2A_20170511T181921_R127_T18XVM_20210209T144755,2017-05-11,0.02,66548,['2017-07-24']
976,63.72815348,-68.48560308,S2A_MSIL2A_20221013T161231_R140_T19VEL_20221014T010448,2022-10-13,0.01,49944,"['2019-08-20', '2020-08-22']"
976,63.72815348,-68.48560308,S2A_MSIL2A_20200715T160911_R140_T19VEL_20200912T040748,2020-07-15,0.09,49072,"['2019-08-20', '2020-08-22']"
976,63.72815348,-68.48560308,S2A_MSIL2A_20170701T161341_R140_T19VEL_20210210T032447,2017-07-01,0.31,49616,"['2019-08-20', '2020-08-22']"
976,63.72815348,-68.48560308,S2B_MSIL2A_20180711T160829_R140_T19VEL_20201011T144423,2018-07-11,0.43,48432,"['2019-08-20', '2020-08-22']"
977,63.72832911,-68.53743706,S2A_MSIL2A_20220622T155921_R097_T19VEL_20240630T142336,2022-06-22,0.0,38852,['2020-08-22']
977,63.72832911,-68.53743706,S2A_MSIL2A_20220923T161001_R140_T19VEL_20220924T182330,2022-09-23,0.0,40540,['2020-08-22']
977,63.72832911,-68.53743706,S2B_MSIL2A_20190729T161839_R040_T19VEL_20201005T194703,2019-07-29,0.2,40968,['2020-08-22']
979,63.76244395,-68.68754637,S2B_MSIL2A_20170729T161859_R040_T19VEL_20210210T163055,2017-07-29,0.01,34708,['2020-08-22']
979,63.76244395,-68.68754637,S2B_MSIL2A_20181019T161249_R140_T19VEL_20201009T131844,2018-10-19,13.23,33768,['2020-08-22']
980,63.71659881,-68.739867,S2B_MSIL2A_20230916T161829_R040_T19VEL_20241105T194748,2023-09-16,0.0,56268,['2020-08-22']
980,63.71659881,-68.739867,S2A_MSIL2A_20220811T155921_R097_T19VEL_20220812T111838,2022-08-11,0.0,54312,['2020-08-22']
980,63.71659881,-68.739867,S2B_MSIL2A_20210831T155819_R097_T19VEL_20210901T044135,2021-08-31,0.0,56860,['2020-08-22']
984,63.74678109,-68.62308403,S2B_MSIL2A_20220627T155829_R097_T19VEL_20220628T045107,2022-06-27,0.0,47408,['2019-08-12']
1043,38.31613,-123.0705,S2B_MSIL2A_20250324T184929_R113_T10SDH_20250324T234142,2025-03-24,0.0,33284,['2022-06-18']
1043,38.31613,-123.0705,S2C_MSIL2A_20260324T185031_R113_T10SDH_20260324T215217,2026-03-24,0.0,33780,['2022-06-18']
1043,38.31613,-123.0705,S2B_MSIL2A_20240401T185929_R013_T10SDH_20240402T014927,2024-04-01,0.09,33188,['2022-06-18']
1043,38.31613,-123.0705,S2C_MSIL2A_20250915T185031_R113_T10SDH_20250916T012207,2025-09-15,0.18,34688,['2022-06-18']
1043,38.31613,-123.0705,S2A_MSIL2A_20201014T190351_R013_T10SDH_20201019T004416,2020-10-14,0.31,34804,['2022-06-18']
1044,38.33920172,-123.0705224,S2B_MSIL2A_20250923T190019_R013_T10SDH_20250923T225749,2025-09-23,0.0,38128,"['2022-06-18', '2023-03-25']"
